출동서센터,출동차수,차량호수,차량동태,진행일시,관제일련번호,관제진행일시,관제내역
수성119안전센터,1,1000001064,출동보고,2024-08-01 10:23,3,2024-08-01 10:23,[수성119-수성센터구급(구급차)][AVL 입력자(수성센터구급)]출동보고
효령119지역대,2,1000001192,현장도착보고,2024-08-01 10:37,10,2024-08-01 10:37,[효령지역대-효령펌프(소형)(펌프차)][AVL 입력자(효령펌프(소형))]현장도착보고
구암119안전센터,1,1000001169,현장도착보고,2024-08-01 10:33,5,2024-08-01 10:33,[구암119안전센터-구암펌프1차(카)(펌프차)][AVL 입력자(구암펌프1차(카))]현장도착보고
구암119안전센터,1,1000001169,출동보고,2024-08-01 10:25,3,2024-08-01 10:25,[구암119안전센터-구암펌프1차(카)(펌프차)][AVL 입력자(구암펌프1차(카))]출동보고
무열로119안전센터,2,1000001025,현장도착보고,2024-08-01 10:29,9,2024-08-01 10:29,[무열로119-무열로구급(구급차)][AVL 입력자(무열로구급)]현장도착보고
무열로119안전센터,2,1000001025,출동보고,2024-08-01 10:27,6,2024-08-01 10:27,[무열로119-무열로구급(구급차)][AVL 입력자(무열로구급)]출동보고
공산119안전센터,2,1000000592,출동보고,2024-08-01 10:41,7,2024-08-01 10:41,[공산119-공산순찰(순찰차)][AVL 입력자(공산순찰)]출동보고
공산119안전센터,2,1000000592,현장도착보고,2024-08-01 10:51,11,2024-08-01 10:51,[공산119-공산순찰(순찰차)][AVL 입력자(공산순찰)]현장도착보고
공산119안전센터,2,1000000827,출동보고,2024-08-01 10:46,8,2024-08-01 10:46,"[공산119-공산펌프(호,구조대)(펌프차)][AVL 입력자(공산펌프(호,구조대))]출동보고"
공산119안전센터,2,1000000827,현장도착보고,2024-08-01 10:48,9,2024-08-01 10:48,"[공산119-공산펌프(호,구조대)(펌프차)][AVL 입력자(공산펌프(호,구조대))]현장도착보고"
수성구급대,1,1000001065,출동보고,2024-08-01 10:35,5,2024-08-01 10:35,[수성구급대-수성본대2차(구급차)][AVL 입력자(수성본대2차)]출동보고
수성구급대,1,1000001065,현장도착보고,2024-08-01 10:36,6,2024-08-01 10:36,[수성구급대-수성본대2차(구급차)][AVL 입력자(수성본대2차)]현장도착보고
본리119안전센터,1,1000001029,현장도착보고,2024-08-01 10:34,6,2024-08-01 10:34,[본리119-본리구급(구급차)][AVL 입력자(본리구급)]현장도착보고
본리119안전센터,1,1000001029,출동보고,2024-08-01 10:30,5,2024-08-01 10:30,[본리119-본리구급(구급차)][AVL 입력자(본리구급)]출동보고
태전119안전센터,1,1000001170,현장도착보고,2024-08-01 10:31,5,2024-08-01 10:31,[태전119-태전펌프(카)(펌프차)][AVL 입력자(태전펌프(카))]현장도착보고
죽전119안전센터,1,1000000837,현장도착보고,2024-08-01 10:33,5,2024-08-01 10:33,[죽전119-죽전펌프(펌프차)][AVL 입력자(죽전펌프)]현장도착보고
죽전119안전센터,1,1000000837,출동보고,2024-08-01 10:29,4,2024-08-01 10:29,[죽전119-죽전펌프(펌프차)][AVL 입력자(죽전펌프)]출동보고
가창119안전센터,1,1000000960,현장도착보고,2024-08-01 10:42,6,2024-08-01 10:42,[가창119-가창펌프(호)(펌프차)][AVL 입력자(가창펌프(호))]현장도착보고
가창119안전센터,1,1000000960,출동보고,2024-08-01 10:33,5,2024-08-01 10:33,[가창119-가창펌프(호)(펌프차)][AVL 입력자(가창펌프(호))]출동보고
논공119안전센터,1,1000000822,출동보고,2024-08-01 10:33,8,2024-08-01 10:33,[논공119-논공탱크(탱크차)][AVL 입력자(논공탱크)]출동보고
달성구급대,1,1000001203,현장도착보고,2024-08-01 10:41,25,2024-08-01 10:41,[달성구급대-달성본대1차(구급차)][AVL 입력자(달성본대1차)]현장도착보고
달성구급대,1,1000001203,출동보고,2024-08-01 10:34,14,2024-08-01 10:34,[달성구급대-달성본대1차(구급차)][AVL 입력자(달성본대1차)]출동보고
달성구조대,1,1000000778,출동보고,2024-08-01 10:35,16,2024-08-01 10:35,[달성구조대-달성구조공작(구조대차)][AVL 입력자(달성구조공작)]출동보고
달성구조대,1,1000000778,현장도착보고,2024-08-01 10:40,22,2024-08-01 10:40,[달성구조대-달성구조공작(구조대차)][AVL 입력자(달성구조공작)]현장도착보고
현장지휘단,1,1000000593,출동보고,2024-08-01 10:33,9,2024-08-01 10:33,[현장지휘단-달성화재조사(화재조사차)][AVL 입력자(달성화재조사)]출동보고
현장지휘단,1,1000000593,현장도착보고,2024-08-01 10:41,23,2024-08-01 10:41,[현장지휘단-달성화재조사(화재조사차)][AVL 입력자(달성화재조사)]현장도착보고
현장지휘단,1,1000000868,현장도착보고,2024-08-01 10:41,24,2024-08-01 10:41,[현장지휘단-달성현장지휘(지휘차)][AVL 입력자(달성현장지휘)]현장도착보고
현장지휘단,1,1000000868,출동보고,2024-08-01 10:33,11,2024-08-01 10:33,[현장지휘단-달성현장지휘(지휘차)][AVL 입력자(달성현장지휘)]출동보고
현풍119안전센터,1,1000000729,현장도착보고,2024-08-01 10:46,33,2024-08-01 10:46,[현풍119-현풍탱크(탱크차)]현장도착보고
현풍119안전센터,1,1000000729,출동보고,2024-08-01 10:33,10,2024-08-01 10:33,[현풍119-현풍탱크(탱크차)][AVL 입력자(현풍탱크)]출동보고
현풍119안전센터,1,1000000962,출동보고,2024-08-01 10:33,7,2024-08-01 10:33,[현풍119-현풍펌프(호)(펌프차)][AVL 입력자(현풍펌프(호))]출동보고
현풍119안전센터,1,1000000962,현장도착보고,2024-08-01 10:46,34,2024-08-01 10:46,[현풍119-현풍펌프(호)(펌프차)]현장도착보고
동촌119안전센터,1,1000001037,현장도착보고,2024-08-01 10:41,5,2024-08-01 10:41,[동촌119-동촌펌프(호)(펌프차)][AVL 입력자(동촌펌프(호))]현장도착보고
부계119지역대,1,1000000969,출동보고,2024-08-01 10:34,4,2024-08-01 10:34,[부계지역대-부계펌프(호)(펌프차)][AVL 입력자(부계펌프(호))]출동보고
부계119지역대,1,1000000969,현장도착보고,2024-08-01 10:41,6,2024-08-01 10:41,[부계지역대-부계펌프(호)(펌프차)]현장도착보고
부계119지역대,1,1000001195,현장도착보고,2024-08-01 10:41,5,2024-08-01 10:41,[부계지역대-부계구급(구급차)]현장도착보고
이현119안전센터,1,1000001150,출동보고,2024-08-01 10:36,5,2024-08-01 10:36,[이현119-이현구급(구급차)][AVL 입력자(이현구급)]출동보고
이현119안전센터,1,1000001150,현장도착보고,2024-08-01 10:44,6,2024-08-01 10:44,[이현119-이현구급(구급차)][AVL 입력자(이현구급)]현장도착보고
논공119안전센터,2,1000001240,출동보고,2024-08-01 10:48,11,2024-08-01 10:48,[논공119-논공펌프(카)(펌프차)][AVL 입력자(논공펌프(카))]출동보고
논공119안전센터,2,1000001240,현장도착보고,2024-08-01 10:50,12,2024-08-01 10:50,[논공119-논공펌프(카)(펌프차)][AVL 입력자(논공펌프(카))]현장도착보고
만촌119안전센터,1,1000001217,현장도착보고,2024-08-01 10:41,6,2024-08-01 10:41,[만촌119-만촌특별구급(구급차)][AVL 입력자(만촌특별구급)]현장도착보고
만촌119안전센터,1,1000001217,출동보고,2024-08-01 10:37,4,2024-08-01 10:37,[만촌119-만촌특별구급(구급차)][AVL 입력자(만촌특별구급)]출동보고
공산119안전센터,1,1000000592,현장도착보고,2024-08-01 10:40,6,2024-08-01 10:40,[공산119-공산순찰(순찰차)][AVL 입력자(공산순찰)]현장도착보고
공산119안전센터,1,1000000592,출동보고,2024-08-01 10:40,3,2024-08-01 10:40,[공산119-공산순찰(순찰차)][AVL 입력자(공산순찰)]출동보고
공산119안전센터,1,1000000827,출동보고,2024-08-01 10:40,5,2024-08-01 10:40,"[공산119-공산펌프(호,구조대)(펌프차)][AVL 입력자(공산펌프(호,구조대))]출동보고"
태전119안전센터,1,1000001170,출동보고,2024-08-01 10:39,3,2024-08-01 10:39,[태전119-태전펌프(카)(펌프차)][AVL 입력자(태전펌프(카))]출동보고
태전119안전센터,1,1000001170,현장도착보고,2024-08-01 10:55,4,2024-08-01 10:55,[태전119-태전펌프(카)(펌프차)][AVL 입력자(태전펌프(카))]현장도착보고
비산119안전센터,1,1000001049,현장도착보고,2024-08-01 10:44,5,2024-08-01 10:44,[비산119-비산펌프(카)(펌프차)]현장도착보고
하빈119지역대,2,1000000834,현장도착보고,2024-08-01 11:34,12,2024-08-01 11:34,[하빈지역대-하빈펌프(호)(펌프차)][AVL 입력자(하빈펌프(호))]현장도착보고
하빈119지역대,2,1000000834,출동보고,2024-08-01 10:57,7,2024-08-01 10:57,[하빈지역대-하빈펌프(호)(펌프차)][AVL 입력자(하빈펌프(호))]출동보고
불로119안전센터,1,1000001088,현장도착보고,2024-08-01 10:55,5,2024-08-01 10:55,[불로119-불로펌프(카)(펌프차)][AVL 입력자(불로펌프(카))]현장도착보고
불로119안전센터,1,1000001088,출동보고,2024-08-01 10:55,4,2024-08-01 10:55,[불로119-불로펌프(카)(펌프차)][AVL 입력자(불로펌프(카))]출동보고
매곡119안전센터,1,1000000908,현장도착보고,2024-08-01 10:46,6,2024-08-01 10:46,[매곡119-매곡펌프(호)(펌프차)][AVL 입력자(매곡펌프(호))]현장도착보고
매곡119안전센터,1,1000000908,출동보고,2024-08-01 10:43,4,2024-08-01 10:43,[매곡119-매곡펌프(호)(펌프차)][AVL 입력자(매곡펌프(호))]출동보고
황금119안전센터,1,1000001164,출동보고,2024-08-01 10:46,3,2024-08-01 10:46,[황금119-황금구급(구급차)][AVL 입력자(황금구급)]출동보고
황금119안전센터,1,1000001164,현장도착보고,2024-08-01 10:53,4,2024-08-01 10:53,[황금119-황금구급(구급차)][AVL 입력자(황금구급)]현장도착보고
서부구급대,1,1000001218,출동보고,2024-08-01 10:47,5,2024-08-01 10:47,[서부구급대-서부본대1차(구급차)][AVL 입력자(서부본대1차)]출동보고
서부구급대,1,1000001218,현장도착보고,2024-08-01 10:49,11,2024-08-01 10:49,[서부구급대-서부본대1차(구급차)][AVL 입력자(서부본대1차)]현장도착보고
서부구급대,2,1000001152,출동보고,2024-08-01 10:47,7,2024-08-01 10:47,[서부구급대-서부특별(구급차)][AVL 입력자(서부특별)]출동보고
서부구급대,2,1000001152,현장도착보고,2024-08-01 10:50,12,2024-08-01 10:50,[서부구급대-서부특별(구급차)][AVL 입력자(서부특별)]현장도착보고
평리119안전센터,1,1000000957,현장도착보고,2024-08-01 10:50,13,2024-08-01 10:50,[평리119-평리펌프(호)(펌프차)][AVL 입력자(평리펌프(호))]현장도착보고
평리119안전센터,1,1000000957,출동보고,2024-08-01 10:48,8,2024-08-01 10:48,[평리119-평리펌프(호)(펌프차)][AVL 입력자(평리펌프(호))]출동보고
성서119안전센터,1,1000001162,출동보고,2024-08-01 10:49,4,2024-08-01 10:49,[성서119-성서구급(구급차)][AVL 입력자(성서구급)]출동보고
성서119안전센터,1,1000001162,현장도착보고,2024-08-01 10:52,6,2024-08-01 10:52,[성서119-성서구급(구급차)][AVL 입력자(성서구급)]현장도착보고
서부구조대,2,1000001007,현장도착보고,2024-08-01 11:02,11,2024-08-01 11:02,[서부구조대-서부구조공작(구조대차)]현장도착보고
서부구조대,2,1000001007,출동보고,2024-08-01 10:53,7,2024-08-01 10:53,[서부구조대-서부구조공작(구조대차)][AVL 입력자(서부구조공작)]출동보고
서부구조대,2,1000001071,현장도착보고,2024-08-01 11:02,12,2024-08-01 11:02,[서부구조대-서부구조버스(구조대차)]현장도착보고
태전119안전센터,1,1000001149,출동보고,2024-08-01 10:51,5,2024-08-01 10:51,[태전119-태전구급(구급차)][AVL 입력자(태전구급)]출동보고
태전119안전센터,1,1000001149,현장도착보고,2024-08-01 10:56,8,2024-08-01 10:56,[태전119-태전구급(구급차)][AVL 입력자(태전구급)]현장도착보고
복현119지역대,1,1000001077,출동보고,2024-08-01 10:53,4,2024-08-01 10:53,[복현지역대-복현구급(구급차)][AVL 입력자(복현구급)]출동보고
복현119지역대,1,1000001077,현장도착보고,2024-08-01 10:59,5,2024-08-01 10:59,[복현지역대-복현구급(구급차)][AVL 입력자(복현구급)]현장도착보고
상동119안전센터,1,1000000961,현장도착보고,2024-08-01 11:02,5,2024-08-01 11:02,[상동119-상동펌프(호)(펌프차)][AVL 입력자(상동펌프(호))]현장도착보고
상동119안전센터,1,1000000961,출동보고,2024-08-01 10:57,4,2024-08-01 10:57,[상동119-상동펌프(호)(펌프차)][AVL 입력자(상동펌프(호))]출동보고
북부구급대,1,1000001076,현장도착보고,2024-08-01 11:00,5,2024-08-01 11:00,[북부구급대-북부특별1차(구급차)][AVL 입력자(북부특별1차)]현장도착보고
북부구급대,1,1000001076,출동보고,2024-08-01 10:57,4,2024-08-01 10:57,[북부구급대-북부특별1차(구급차)][AVL 입력자(북부특별1차)]출동보고
효령119지역대,1,1000001192,출동보고,2024-08-01 10:57,3,2024-08-01 10:57,[효령지역대-효령펌프(소형)(펌프차)][AVL 입력자(효령펌프(소형))]출동보고
효령119지역대,1,1000001192,현장도착보고,2024-08-01 11:07,7,2024-08-01 11:07,[효령지역대-효령펌프(소형)(펌프차)][AVL 입력자(효령펌프(소형))]현장도착보고
읍내119안전센터,1,1000001030,출동보고,2024-08-01 10:57,4,2024-08-01 10:57,[읍내119-읍내펌프(호)(펌프차)][AVL 입력자(읍내펌프(호))]출동보고
읍내119안전센터,1,1000001030,현장도착보고,2024-08-01 11:07,5,2024-08-01 11:07,[읍내119-읍내펌프(호)(펌프차)]현장도착보고
송현119안전센터,1,1000001067,출동보고,2024-08-01 10:58,5,2024-08-01 10:58,[송현119-송현구급(구급차)][AVL 입력자(송현구급)]출동보고
송현119안전센터,1,1000001067,현장도착보고,2024-08-01 11:06,7,2024-08-01 11:06,[송현119-송현구급(구급차)][AVL 입력자(송현구급)]현장도착보고
율하119안전센터,1,1000000857,출동보고,2024-08-01 10:57,5,2024-08-01 10:57,[율하119-율하구급(구급차)][AVL 입력자(율하구급)]출동보고
태전119안전센터,1,1000001170,출동보고,2024-08-01 11:00,3,2024-08-01 11:00,[태전119-태전펌프(카)(펌프차)][AVL 입력자(태전펌프(카))]출동보고
태전119안전센터,1,1000001170,현장도착보고,2024-08-01 11:03,5,2024-08-01 11:03,[태전119-태전펌프(카)(펌프차)][AVL 입력자(태전펌프(카))]현장도착보고
안심119안전센터,1,1000000811,출동보고,2024-08-01 11:01,4,2024-08-01 11:01,[안심119-안심펌프(호)(펌프차)][AVL 입력자(안심펌프(호))]출동보고
안심119안전센터,1,1000000811,현장도착보고,2024-08-01 11:11,5,2024-08-01 11:11,[안심119-안심펌프(호)(펌프차)][AVL 입력자(안심펌프(호))]현장도착보고
대천119안전센터,1,1000001160,현장도착보고,2024-08-01 11:15,6,2024-08-01 11:15,[대천119-대천구급(구급차)][AVL 입력자(대천구급)]현장도착보고
대천119안전센터,1,1000001160,출동보고,2024-08-01 11:05,3,2024-08-01 11:05,[대천119-대천구급(구급차)][AVL 입력자(대천구급)]출동보고
본리119안전센터,1,1000001029,현장도착보고,2024-08-01 11:15,9,2024-08-01 11:15,[본리119-본리구급(구급차)][AVL 입력자(본리구급)]현장도착보고
본리119안전센터,1,1000001029,출동보고,2024-08-01 11:10,7,2024-08-01 11:10,[본리119-본리구급(구급차)][AVL 입력자(본리구급)]출동보고
동부구조대,1,1000000580,현장도착보고,2024-08-01 11:20,13,2024-08-01 11:20,[동부구조대-동부구조공작(구조대차)]현장도착보고
동부구조대,1,1000001016,출동보고,2024-08-01 11:06,5,2024-08-01 11:06,[동부구조대-동부구조버스(구조대차)][AVL 입력자(동부구조버스)]출동보고
동부구조대,1,1000001016,현장도착보고,2024-08-01 11:19,12,2024-08-01 11:19,[동부구조대-동부구조버스(구조대차)][AVL 입력자(동부구조버스)]현장도착보고
동촌119안전센터,2,1000001079,현장도착보고,2024-08-01 11:19,11,2024-08-01 11:19,[동촌119-동촌구급(구급차)][AVL 입력자(동촌구급)]현장도착보고
동촌119안전센터,2,1000001079,출동보고,2024-08-01 11:07,8,2024-08-01 11:07,[동촌119-동촌구급(구급차)][AVL 입력자(동촌구급)]출동보고
불로119안전센터,1,1000001088,현장도착보고,2024-08-01 11:12,9,2024-08-01 11:12,[불로119-불로펌프(카)(펌프차)][AVL 입력자(불로펌프(카))]현장도착보고
불로119안전센터,1,1000001088,출동보고,2024-08-01 11:06,3,2024-08-01 11:06,[불로119-불로펌프(카)(펌프차)][AVL 입력자(불로펌프(카))]출동보고
무태119안전센터,1,1000001184,출동보고,2024-08-01 11:15,4,2024-08-01 11:15,[무태119-무태펌프(구암2차)(펌프차)][AVL 입력자(무태펌프(구암2차))]출동보고
